"item1","item2","correlation","topic","k"
"compani","yuko",0.163563992790538,9,12
"yuko","firm",0.137174729721624,9,12
"firm","yuko",0.137174729721624,9,12
"oil","bank",0.117274525918461,9,12
"bank","oil",0.117274525918461,9,12
"yuko","bid",0.10474301496167,9,12
"bid","yuko",0.10474301496167,9,12
"firm","share",0.101165494278389,9,12
"share","firm",0.101165494278389,9,12
"bid","deal",0.100280211755903,9,12
"deal","bid",0.100280211755903,9,12
"compani","share",0.0936266643560667,9,12
"share","compani",0.0936266643560667,9,12
"yuko","bank",0.0930497183076794,9,12
"bank","yuko",0.0930497183076794,9,12
"execut","share",0.0647600433747362,9,12
"share","execut",0.0647600433747362,9,12
"oil","compani",0.063215529255488,9,12
"compani","oil",0.063215529255488,9,12
"yuko","deal",0.0621267287532013,9,12
"deal","yuko",0.0621267287532013,9,12
"bid","share",0.0571901563420458,9,12
"share","bid",0.0571901563420458,9,12
"bid","execut",0.042023395132917,9,12
"execut","bid",0.042023395132917,9,12
"execut","compani",0.0332215318531781,9,12
"compani","execut",0.0332215318531781,9,12
"oil","firm",0.0267245292651286,9,12
"firm","oil",0.0267245292651286,9,12
"court","oil",0.0205646608921643,9,12
"oil","court",0.0205646608921643,9,12
"execut","firm",0.0122769357649776,9,12
"firm","execut",0.0122769357649776,9,12
"bid","bank",0.00983843497612461,9,12
"bank","bid",0.00983843497612461,9,12
"share","bank",0.00776522688218893,9,12
"bank","share",0.00776522688218893,9,12
"oil","bid",-0.00172792518300208,9,12
"bid","oil",-0.00172792518300208,9,12
"bid","firm",-0.00226569293504346,9,12
"firm","bid",-0.00226569293504346,9,12
"deal","share",-0.00522584092644373,9,12
"share","deal",-0.00522584092644373,9,12
"oil","deal",-0.00896493330019656,9,12
"deal","oil",-0.00896493330019656,9,12
"deal","execut",-0.0122119961788938,9,12
"execut","deal",-0.0122119961788938,9,12
"yuko","share",-0.0204467085310799,9,12
"share","yuko",-0.0204467085310799,9,12
"court","bid",-0.021172564276587,9,12
"bid","court",-0.021172564276587,9,12
"yuko","execut",-0.0241658578532916,9,12
"execut","yuko",-0.0241658578532916,9,12
"oil","share",-0.0255535022245554,9,12
"share","oil",-0.0255535022245554,9,12
"deal","firm",-0.0269403758293396,9,12
"firm","deal",-0.0269403758293396,9,12
"bid","compani",-0.0379317089436003,9,12
"compani","bid",-0.0379317089436003,9,12
"court","compani",-0.0442254372932831,9,12
"compani","court",-0.0442254372932831,9,12
"court","deal",-0.0456759013327924,9,12
"deal","court",-0.0456759013327924,9,12
"deal","bank",-0.0469843483399508,9,12
"bank","deal",-0.0469843483399508,9,12
"firm","bank",-0.0478865785228796,9,12
"bank","firm",-0.0478865785228796,9,12
"execut","bank",-0.0546621242981792,9,12
"bank","execut",-0.0546621242981792,9,12
"oil","execut",-0.0593570424452178,9,12
"execut","oil",-0.0593570424452178,9,12
"deal","compani",-0.0626219789975092,9,12
"compani","deal",-0.0626219789975092,9,12
"court","execut",-0.0626827728272093,9,12
"execut","court",-0.0626827728272093,9,12
"compani","bank",-0.0797930926382151,9,12
"bank","compani",-0.0797930926382151,9,12
"court","firm",-0.0861389505352438,9,12
"firm","court",-0.0861389505352438,9,12
"court","bank",-0.0877349114213001,9,12
"bank","court",-0.0877349114213001,9,12
"court","share",-0.114688354189951,9,12
"share","court",-0.114688354189951,9,12
"tori","labour",0.552383315704912,10,12
"labour","tori",0.552383315704912,10,12
"labour","elect",0.550510485999725,10,12
"elect","labour",0.550510485999725,10,12
"tori","howard",0.50797109681013,10,12
"howard","tori",0.50797109681013,10,12
"labour","parti",0.505333810642735,10,12
"parti","labour",0.505333810642735,10,12
"parti","elect",0.475988872075553,10,12
"elect","parti",0.475988872075553,10,12
"tori","parti",0.464233206718918,10,12
"parti","tori",0.464233206718918,10,12
"tori","elect",0.460486824694364,10,12
"elect","tori",0.460486824694364,10,12
"labour","blair",0.44224193447887,10,12
"blair","labour",0.44224193447887,10,12
"tori","blair",0.414724481329972,10,12
"blair","tori",0.414724481329972,10,12
"elect","blair",0.410505977092406,10,12
"blair","elect",0.410505977092406,10,12
"minist","blair",0.404398518369843,10,12
"blair","minist",0.404398518369843,10,12
"howard","labour",0.375227925820955,10,12
"labour","howard",0.375227925820955,10,12
"minist","govern",0.365209169868487,10,12
"govern","minist",0.365209169868487,10,12
"howard","blair",0.358996356658247,10,12
"blair","howard",0.358996356658247,10,12
"labour","minist",0.299614765750079,10,12
"minist","labour",0.299614765750079,10,12
"howard","elect",0.29914064851477,10,12
"elect","howard",0.29914064851477,10,12
"howard","parti",0.295574533995333,10,12
"parti","howard",0.295574533995333,10,12
"tori","minist",0.294449351526213,10,12
"minist","tori",0.294449351526213,10,12
"minist","elect",0.29028907076591,10,12
"elect","minist",0.29028907076591,10,12
"parti","blair",0.284650481772574,10,12
"blair","parti",0.284650481772574,10,12
"tori","govern",0.262533442731805,10,12
"govern","tori",0.262533442731805,10,12
"labour","govern",0.232244937760262,10,12
"govern","labour",0.232244937760262,10,12
"blair","govern",0.211292741955502,10,12
"govern","blair",0.211292741955502,10,12
"elect","govern",0.201665239182056,10,12
"govern","elect",0.201665239182056,10,12
"parti","minist",0.195310684728902,10,12
"minist","parti",0.195310684728902,10,12
"parti","govern",0.15956226868123,10,12
"govern","parti",0.15956226868123,10,12
"lord","labour",0.151808432566233,10,12
"labour","lord",0.151808432566233,10,12
"lord","blair",0.140348544666787,10,12
"blair","lord",0.140348544666787,10,12
"lord","minist",0.132309798958184,10,12
"minist","lord",0.132309798958184,10,12
"howard","minist",0.131993825462625,10,12
"minist","howard",0.131993825462625,10,12
"howard","govern",0.097581348018561,10,12
"govern","howard",0.097581348018561,10,12
"tori","lord",0.0956654786984991,10,12
"lord","tori",0.0956654786984991,10,12
"lord","parti",0.0820735030569444,10,12
"parti","lord",0.0820735030569444,10,12
"howard","lord",0.0728249691776741,10,12
"lord","howard",0.0728249691776741,10,12
"lord","govern",0.071621430147233,10,12
"govern","lord",0.071621430147233,10,12
"lord","elect",0.0614482295045419,10,12
"elect","lord",0.0614482295045419,10,12
"tori","peopl",-0.0162395164420461,10,12
"peopl","tori",-0.0162395164420461,10,12
"parti","peopl",-0.0410780787763713,10,12
"peopl","parti",-0.0410780787763713,10,12
"elect","peopl",-0.052291720353814,10,12
"peopl","elect",-0.052291720353814,10,12
"labour","peopl",-0.056794274635895,10,12
"peopl","labour",-0.056794274635895,10,12
"howard","peopl",-0.0717422650976178,10,12
"peopl","howard",-0.0717422650976178,10,12
"blair","peopl",-0.0724256954090643,10,12
"peopl","blair",-0.0724256954090643,10,12
"lord","peopl",-0.0797435520578396,10,12
"peopl","lord",-0.0797435520578396,10,12
"minist","peopl",-0.2146752944626,10,12
"peopl","minist",-0.2146752944626,10,12
"peopl","govern",-0.248070689077913,10,12
"govern","peopl",-0.248070689077913,10,12
"wale","england",0.486827343387066,11,12
"england","wale",0.486827343387066,11,12
"rugbi","england",0.36332880576498,11,12
"england","rugbi",0.36332880576498,11,12
"game","player",0.332538079734503,11,12
"player","game",0.332538079734503,11,12
"ireland","wale",0.294587693557208,11,12
"wale","ireland",0.294587693557208,11,12
"rugbi","ireland",0.282557272934233,11,12
"ireland","rugbi",0.282557272934233,11,12
"ireland","england",0.272345360238854,11,12
"england","ireland",0.272345360238854,11,12
"player","play",0.258507004838666,11,12
"play","player",0.258507004838666,11,12
"game","play",0.257061088538982,11,12
"play","game",0.257061088538982,11,12
"rugbi","wale",0.221802097385944,11,12
"wale","rugbi",0.221802097385944,11,12
"rugbi","nation",0.202333303731362,11,12
"nation","rugbi",0.202333303731362,11,12
"ireland","nation",0.194721090013909,11,12
"nation","ireland",0.194721090013909,11,12
"rugbi","player",0.193236868297533,11,12
"player","rugbi",0.193236868297533,11,12
"wale","nation",0.178057250260585,11,12
"nation","wale",0.178057250260585,11,12
"england","nation",0.159558233122653,11,12
"nation","england",0.159558233122653,11,12
"rugbi","game",0.155735853812124,11,12
"game","rugbi",0.155735853812124,11,12
"rugbi","play",0.139641682595921,11,12
"play","rugbi",0.139641682595921,11,12
"rugbi","half",0.129197922126104,11,12
"half","rugbi",0.129197922126104,11,12
"ireland","half",0.124971363446924,11,12
"half","ireland",0.124971363446924,11,12
"win","game",0.118972611307145,11,12
"game","win",0.118972611307145,11,12
"wale","half",0.117214953438446,11,12
"half","wale",0.117214953438446,11,12
"ireland","game",0.112713942847796,11,12
"game","ireland",0.112713942847796,11,12
"england","half",0.108978474983128,11,12
"half","england",0.108978474983128,11,12
"rugbi","win",0.0924602782014661,11,12
"win","rugbi",0.0924602782014661,11,12
"win","play",0.0922054189275241,11,12
"play","win",0.0922054189275241,11,12
"game","half",0.088208332265635,11,12
"half","game",0.088208332265635,11,12
"england","player",0.0874705532514125,11,12
"player","england",0.0874705532514125,11,12
"win","ireland",0.0785861638199815,11,12
"ireland","win",0.0785861638199815,11,12
"win","player",0.0713548425396568,11,12
"player","win",0.0713548425396568,11,12
"england","game",0.0683622883936107,11,12
"game","england",0.0683622883936107,11,12
"wale","game",0.0682599145211412,11,12
"game","wale",0.0682599145211412,11,12
"ireland","play",0.06416051230015,11,12
"play","ireland",0.06416051230015,11,12
"win","wale",0.0590576187458978,11,12
"wale","win",0.0590576187458978,11,12
"wale","player",0.0579872904385616,11,12
"player","wale",0.0579872904385616,11,12
"ireland","player",0.0557898921940496,11,12
"player","ireland",0.0557898921940496,11,12
"england","play",0.0357159459441159,11,12
"play","england",0.0357159459441159,11,12
"player","half",0.0176658809119246,11,12
"half","player",0.0176658809119246,11,12
"win","england",0.0138977881279455,11,12
"england","win",0.0138977881279455,11,12
"wale","play",0.00423650809203215,11,12
"play","wale",0.00423650809203215,11,12
"nation","half",0.00139873203680743,11,12
"half","nation",0.00139873203680743,11,12
"win","half",-0.0035414850392371,11,12
"half","win",-0.0035414850392371,11,12
"play","half",-0.0314482420535738,11,12
"half","play",-0.0314482420535738,11,12
"player","nation",-0.092397465460808,11,12
"nation","player",-0.092397465460808,11,12
"game","nation",-0.0966366940528464,11,12
"nation","game",-0.0966366940528464,11,12
"win","nation",-0.136925750062734,11,12
"nation","win",-0.136925750062734,11,12
"play","nation",-0.187876291727804,11,12
"nation","play",-0.187876291727804,11,12
"chelsea","leagu",0.381765630732818,12,12
"leagu","chelsea",0.381765630732818,12,12
"game","player",0.362493346277976,12,12
"player","game",0.362493346277976,12,12
"leagu","footbal",0.341498150540087,12,12
"footbal","leagu",0.341498150540087,12,12
"footbal","club",0.321001363109979,12,12
"club","footbal",0.321001363109979,12,12
"game","play",0.301848725171102,12,12
"play","game",0.301848725171102,12,12
"leagu","club",0.30028311310741,12,12
"club","leagu",0.30028311310741,12,12
"player","play",0.297529615444631,12,12
"play","player",0.297529615444631,12,12
"chelsea","club",0.28513451883507,12,12
"club","chelsea",0.28513451883507,12,12
"chelsea","footbal",0.252145037877635,12,12
"footbal","chelsea",0.252145037877635,12,12
"footbal","player",0.237029613834385,12,12
"player","footbal",0.237029613834385,12,12
"club","player",0.213543786540926,12,12
"player","club",0.213543786540926,12,12
"leagu","game",0.194381850694232,12,12
"game","leagu",0.194381850694232,12,12
"leagu","player",0.185086685193123,12,12
"player","leagu",0.185086685193123,12,12
"footbal","game",0.177622708460123,12,12
"game","footbal",0.177622708460123,12,12
"win","game",0.167879911694812,12,12
"game","win",0.167879911694812,12,12
"win","play",0.152039979549155,12,12
"play","win",0.152039979549155,12,12
"chelsea","player",0.138968497660997,12,12
"player","chelsea",0.138968497660997,12,12
"leagu","play",0.130236836958877,12,12
"play","leagu",0.130236836958877,12,12
"win","leagu",0.119974210118311,12,12
"leagu","win",0.119974210118311,12,12
"win","player",0.11679796304656,12,12
"player","win",0.11679796304656,12,12
"chelsea","manag",0.115087697843708,12,12
"manag","chelsea",0.115087697843708,12,12
"club","play",0.112817152383446,12,12
"play","club",0.112817152383446,12,12
"chelsea","game",0.108580319480155,12,12
"game","chelsea",0.108580319480155,12,12
"footbal","manag",0.105012707534121,12,12
"manag","footbal",0.105012707534121,12,12
"club","game",0.102011620565118,12,12
"game","club",0.102011620565118,12,12
"leagu","manag",0.0957286770869188,12,12
"manag","leagu",0.0957286770869188,12,12
"footbal","play",0.0936540450541314,12,12
"play","footbal",0.0936540450541314,12,12
"club","manag",0.0850329701963995,12,12
"manag","club",0.0850329701963995,12,12
"win","chelsea",0.0691891895678444,12,12
"chelsea","win",0.0691891895678444,12,12
"player","manag",0.062417517388931,12,12
"manag","player",0.062417517388931,12,12
"chelsea","play",0.0565959288144184,12,12
"play","chelsea",0.0565959288144184,12,12
"win","footbal",0.032080648203424,12,12
"footbal","win",0.032080648203424,12,12
"game","manag",0.0266373186074278,12,12
"manag","game",0.0266373186074278,12,12
"chelsea","time",-6.63347069655008e-05,12,12
"time","chelsea",-6.63347069655008e-05,12,12
"leagu","time",-0.0197277405733538,12,12
"time","leagu",-0.0197277405733538,12,12
"win","club",-0.0350336107904368,12,12
"club","win",-0.0350336107904368,12,12
"footbal","time",-0.0390121595171762,12,12
"time","footbal",-0.0390121595171762,12,12
"game","time",-0.0433505347359936,12,12
"time","game",-0.0433505347359936,12,12
"play","manag",-0.0531562796126996,12,12
"manag","play",-0.0531562796126996,12,12
"club","time",-0.0568957308152052,12,12
"time","club",-0.0568957308152052,12,12
"player","time",-0.0746374292145064,12,12
"time","player",-0.0746374292145064,12,12
"win","time",-0.078290602004591,12,12
"time","win",-0.078290602004591,12,12
"win","manag",-0.104621213456695,12,12
"manag","win",-0.104621213456695,12,12
"manag","time",-0.119669454153512,12,12
"time","manag",-0.119669454153512,12,12
"play","time",-0.152718755097897,12,12
"time","play",-0.152718755097897,12,12
